"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1213.1","","","","1"
"2017-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1218.3","","","","1"
"2017-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1211.8","","","","1"
"2017-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1209.1","","","","1"
"2017-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1216.8","","","","1"
"2017-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1218.7","","","","1"
"2018-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1214.5","","","","1"
"2018-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1225.0","","","","1"
"2018-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1230.0","","","","1"
"2018-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1244.2","","","","1"
"2018-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1261.4","","","","1"
"2018-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1247.3","","","","1"
"2018-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1239.8","","","","1"
"2018-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1243.7","","","","1"
"2018-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1239.3","","","","1"
"2018-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1233.2","","","","1"
"2018-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1240.6","","","","1"
"2018-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1237.7","","","","1"
"2019-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1226.2","","","","1"
"2019-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1213.8","","","","1"
"2019-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1203.3","","","","1"
"2019-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1207.3","","","","1"
"2019-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1195.9","","","","1"
"2019-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1197.2","","","","1"
"2019-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1202.2","","","","1"
"2019-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1207.9","","","","1"
"2019-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1227.9","","","","1"
"2019-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1232.8","","","","1"
"2019-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1225.3","","","","1"
"2019-12","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1244.9","","","","1"
"2020-01","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1242.7","","","","1"
"2020-02","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1229.4","","","","1"
"2020-03","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","935.0","","","","1"
"2020-04","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","614.4","","","","1"
"2020-05","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","656.3","","","","1"
"2020-06","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","820.0","","","","1"
"2020-07","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","920.5","","","","1"
"2020-08","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","969.4","","","","1"
"2020-09","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","1041.3","","","","1"
"2020-10","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","993.1","","","","1"
"2020-11","Canada","2016A000011124","Employment","Accommodation and food services [72]","Estimate","Persons","249","thousands","3","v13682089","1.2.17.1","969.3","","","","1"
"2009-03","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","792.1","","","","1"
"2009-04","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","782.4","","","","1"
"2009-05","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","788.2","","","","1"
"2009-06","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","785.9","","","","1"
"2009-07","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","783.0","","","","1"
"2009-08","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","789.6","","","","1"
"2009-09","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","790.3","","","","1"
"2009-10","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","782.0","","","","1"
"2009-11","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","776.4","","","","1"
"2009-12","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","779.6","","","","1"
"2010-01","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","770.7","","","","1"
"2010-02","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","772.8","","","","1"
"2010-03","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","763.7","","","","1"
"2010-04","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","771.9","","","","1"
"2010-05","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","760.2","","","","1"
"2010-06","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","762.4","","","","1"
"2010-07","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","774.5","","","","1"
"2010-08","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","768.2","","","","1"
"2010-09","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","770.2","","","","1"
"2010-10","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","777.9","","","","1"
"2010-11","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","778.7","","","","1"
"2010-12","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","777.7","","","","1"
"2011-01","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","773.2","","","","1"
"2011-02","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","757.3","","","","1"
"2011-03","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","770.0","","","","1"
"2011-04","Canada","2016A000011124","Employment","Other services (except public administration) [81]","Estimate","Persons","249","thousands","3","v13682090","1.2.18.1","764.6","","","","1"
